seq,recv_ts_ns,send_ts_ns
8768,100284520052833,100284520039875
8769,100284520268583,100284520253791
8770,100284520481708,100284520466750
8771,100284520691875,100284520679000
8772,100284520932875,100284520897041
8773,100284521138250,100284521100500
8774,100284521328291,100284521307833
8775,100284521536250,100284521517041
8776,100284521745541,100284521725083
8777,100284521949125,100284521930958
8778,100284522161041,100284522142333
8779,100284522372625,100284522353083
8780,100284522579750,100284522563791
8781,100284522796791,100284522776666
8782,100284523008625,100284522990541
8783,100284523219958,100284523201041
8784,100284523433916,100284523415625
8785,100284523638750,100284523620166
8786,100284523848708,100284523830291
8787,100284524050208,100284524034416
8788,100284524259791,100284524239583
8789,100284524458708,100284524440875
8790,100284524665083,100284524646583
8791,100284524874416,100284524855666
8792,100284525084333,100284525064958
8793,100284525294250,100284525273875
8794,100284525507000,100284525483833
8795,100284525718000,100284525699541
8796,100284525928750,100284525911833
8797,100284526132333,100284526114291
8798,100284526342041,100284526322791
8799,100284526547708,100284526528708
8800,100284526766958,100284526746000
8801,100284526972458,100284526952333
8802,100284527178708,100284527158958
8803,100284527383166,100284527366875
8804,100284527588750,100284527569166
8805,100284527797500,100284527780208
8806,100284527999666,100284527980291
8807,100284528228833,100284528190666
8808,100284528421083,100284528400250
8809,100284528635041,100284528615083
8810,100284528847416,100284528827458
8811,100284529073625,100284529040333
8812,100284529273000,100284529254958
8813,100284529483416,100284529464125
8814,100284529701333,100284529681125
8815,100284529917250,100284529899125
8816,100284530133916,100284530115666
8817,100284530336708,100284530316375
8818,100284530551416,100284530531750
8819,100284530753791,100284530735250
8820,100284530961291,100284530942208
8821,100284531172375,100284531153541
8822,100284531380208,100284531359958
8823,100284531583708,100284531563416
8824,100284531790166,100284531772750
8825,100284531997208,100284531978291
8826,100284532208916,100284532189708
8827,100284532417875,100284532400250
8828,100284532624833,100284532606333
8829,100284532840333,100284532821208
8830,100284533051333,100284533035666
8831,100284533261958,100284533243625
8832,100284533472458,100284533454291
8833,100284533673666,100284533654416
8834,100284533882041,100284533863125
8835,100284534088875,100284534070250
8836,100284534296083,100284534277208
8837,100284534494875,100284534478291
8838,100284534709708,100284534691625
8839,100284534912625,100284534892833
8840,100284535133250,100284535099250
8841,100284535327625,100284535308291
8842,100284535540375,100284535520375
8843,100284535747083,100284535726916
8844,100284535957041,100284535937791
8845,100284536167125,100284536148291
8846,100284536384458,100284536364916
8847,100284536594791,100284536576291
8848,100284536805041,100284536788375
8849,100284537019333,100284537000333
8850,100284537233000,100284537213708
8851,100284537431750,100284537415000
8852,100284537634333,100284537615041
8853,100284537836083,100284537815208
8854,100284538058750,100284538033208
8855,100284538255958,100284538237000
8856,100284538463166,100284538443666
8857,100284538667458,100284538647833
8858,100284538886541,100284538867125
8859,100284539099375,100284539080000
8860,100284539308208,100284539289041
8861,100284539524958,100284539505916
8862,100284539729125,100284539710416
8863,100284539942958,100284539923625
8864,100284540151958,100284540132916
8865,100284540360041,100284540339791
8866,100284540573750,100284540555625
8867,100284540785333,100284540766500
8868,100284540997291,100284540979583
8869,100284541207208,100284541188958
8870,100284541423291,100284541404541
8871,100284541633625,100284541613375
8872,100284541836541,100284541818333
8873,100284542049416,100284542030291
8874,100284542251500,100284542234375
8875,100284542454291,100284542437000
8876,100284542659083,100284542643541
8877,100284542876583,100284542857000
8878,100284543091458,100284543072833
8879,100284543292958,100284543273041
8880,100284543501125,100284543483625
8881,100284543703500,100284543684333
8882,100284543919083,100284543899583
8883,100284544128041,100284544108291
8884,100284544333291,100284544313666
8885,100284544545375,100284544527000
8886,100284544756833,100284544740291
8887,100284544959083,100284544942833
8888,100284545169166,100284545148791
8889,100284545380333,100284545358875
8890,100284545582375,100284545562250
8891,100284545790666,100284545771000
8892,100284546006000,100284545986916
8893,100284546206375,100284546187875
8894,100284546426916,100284546407166
8895,100284546642500,100284546625208
8896,100284546859750,100284546839958
8897,100284547069583,100284547050750
8898,100284547270333,100284547252208
8899,100284547482500,100284547462416
8900,100284547694000,100284547678541
8901,100284547902750,100284547883541
8902,100284548120791,100284548101250
8903,100284548323291,100284548304916
8904,100284548533208,100284548514291
8905,100284548740125,100284548720000
8906,100284548950708,100284548931875
8907,100284549161916,100284549143750
8908,100284549375958,100284549358375
8909,100284549585250,100284549566333
8910,100284549798958,100284549779958
8911,100284550009416,100284549989958
8912,100284550225666,100284550206500
8913,100284550431750,100284550414333
8914,100284550631166,100284550614416
8915,100284550837541,100284550818916
8916,100284551052416,100284551033333
8917,100284551252833,100284551234125
8918,100284551453166,100284551436666
8919,100284551659416,100284551639083
8920,100284551867125,100284551844875
8921,100284552064750,100284552045666
8922,100284552272750,100284552252250
8923,100284552482458,100284552464708
8924,100284552695208,100284552674416
8925,100284552904875,100284552883500
8926,100284553104708,100284553089541
8927,100284553309458,100284553290916
8928,100284553521875,100284553504250
8929,100284553733541,100284553714958
8930,100284553943458,100284553925583
8931,100284554146750,100284554129583
8932,100284554363125,100284554342958
8933,100284554572208,100284554551000
8934,100284554779916,100284554752333
8935,100284554977583,100284554957666
8936,100284555182791,100284555163791
8937,100284555403041,100284555383583
8938,100284555607583,100284555587875
8939,100284555810625,100284555792000
8940,100284556017708,100284555998666
8941,100284556224833,100284556207833
8942,100284556440666,100284556422791
8943,100284556642458,100284556626500
8944,100284556850500,100284556832083
8945,100284557058000,100284557038541
8946,100284557269875,100284557253458
8947,100284557485250,100284557466625
8948,100284557694208,100284557677083
8949,100284557898875,100284557881291
8950,100284558116708,100284558097583
8951,100284558318000,100284558301458
8952,100284558528083,100284558509500
8953,100284558742875,100284558724041
8954,100284558944791,100284558926375
8955,100284559157875,100284559139083
8956,100284559367916,100284559349083
8957,100284559568250,100284559549291
8958,100284559780791,100284559761666
8959,100284559992625,100284559973375
8960,100284560207833,100284560187375
8961,100284560415625,100284560397625
8962,100284560630750,100284560612250
8963,100284560843333,100284560822291
8964,100284561053500,100284561032791
8965,100284561267083,100284561246541
8966,100284561465666,100284561449625
8967,100284561687458,100284561663250
8968,100284561892541,100284561873708
8969,100284562103125,100284562085750
8970,100284562310458,100284562291208
8971,100284562539500,100284562509166
8972,100284562743125,100284562726708
8973,100284562957750,100284562940166
8974,100284563168958,100284563151875
8975,100284563374875,100284563355833
8976,100284563573791,100284563558166
8977,100284563786500,100284563769083
8978,100284563999000,100284563981208
8979,100284564208666,100284564193083
8980,100284564426541,100284564407750
8981,100284564638041,100284564619041
8982,100284564851166,100284564831916
8983,100284565054833,100284565040708
8984,100284565260833,100284565242916
8985,100284565473125,100284565452666
8986,100284565683625,100284565665458
8987,100284565896166,100284565875666
8988,100284566097333,100284566079750
8989,100284566299916,100284566281041
8990,100284566516375,100284566497916
8991,100284566715458,100284566699083
8992,100284566918708,100284566899958
8993,100284567127291,100284567110458
8994,100284567334208,100284567317208
8995,100284567552000,100284567533083
8996,100284567756958,100284567738458
8997,100284567963541,100284567945708
8998,100284568173375,100284568154000
8999,100284568380791,100284568362958
9000,100284568611666,100284568574375
9001,100284568836250,100284568783125
9002,100284569053125,100284569004833
9003,100284569236666,100284569217583
9004,100284569453458,100284569433875
9005,100284569654708,100284569636833
9006,100284569859375,100284569839875
9007,100284570069333,100284570051000
9008,100284570275875,100284570257666
9009,100284570483500,100284570465708
9010,100284570693666,100284570675000
9011,100284570906166,100284570890291
9012,100284571116458,100284571098916
9013,100284571330375,100284571312291
9014,100284571540416,100284571522458
9015,100284571746958,100284571732333
9016,100284571959125,100284571941250
9017,100284572174000,100284572154416
9018,100284572375750,100284572357416
9019,100284572588333,100284572569708
9020,100284572791875,100284572773333
9021,100284572994833,100284572975500
9022,100284573193750,100284573177125
9023,100284573406916,100284573388916
9024,100284573611708,100284573593041
9025,100284573820750,100284573802416
9026,100284574030833,100284574012583
9027,100284574241833,100284574225041
9028,100284574454000,100284574434375
9029,100284574658541,100284574640000
9030,100284574875125,100284574853083
9031,100284575072750,100284575053166
9032,100284575278875,100284575259958
9033,100284575479750,100284575463291
9034,100284575685000,100284575667791
9035,100284575888625,100284575869375
9036,100284576091416,100284576073750
9037,100284576310375,100284576291166
9038,100284576512083,100284576494375
9039,100284576724208,100284576704375
9040,100284576929041,100284576909375
9041,100284577128250,100284577109708
9042,100284577343041,100284577323000
9043,100284577548208,100284577527291
9044,100284577751041,100284577732500
9045,100284577961541,100284577943000
9046,100284578162083,100284578144833
9047,100284578369041,100284578348791
9048,100284578576708,100284578559000
9049,100284578793000,100284578776125
9050,100284579002083,100284578984291
9051,100284579203958,100284579185708
9052,100284579415875,100284579397666
9053,100284579619708,100284579598958
9054,100284579822750,100284579804416
9055,100284580043875,100284580020291
9056,100284580245708,100284580226166
9057,100284580455291,100284580436250
9058,100284580666833,100284580648291
9059,100284580876333,100284580856250
9060,100284581079833,100284581061708
9061,100284581292166,100284581271833
9062,100284581496916,100284581481208
9063,100284581706708,100284581688333
9064,100284581910083,100284581892291
9065,100284582122791,100284582104333
9066,100284582331041,100284582312291
9067,100284582541833,100284582521500
9068,100284582739291,100284582721666
9069,100284582948583,100284582930875
9070,100284583159208,100284583141583
9071,100284583366875,100284583348208
9072,100284583572916,100284583553666
9073,100284583782625,100284583764291
9074,100284583993583,100284583973583
9075,100284584190750,100284584173625
9076,100284584401666,100284584382916
9077,100284584617625,100284584597458
9078,100284584822625,100284584804958
9079,100284585070916,100284585010875
9080,100284585270416,100284585215166
9081,100284585453958,100284585430958
9082,100284585660625,100284585645500
9083,100284585874708,100284585856000
9084,100284586076875,100284586056875
9085,100284586295625,100284586267000
9086,100284586504333,100284586478833
9087,100284586705083,100284586688291
9088,100284586916750,100284586898958
9089,100284587121750,100284587103708
9090,100284587329625,100284587313791
9091,100284587549083,100284587530541
9092,100284587773708,100284587739625
9093,100284587959625,100284587940416
9094,100284588174041,100284588154916
9095,100284588382750,100284588364375
9096,100284588609500,100284588579166
9097,100284588801500,100284588780375
9098,100284589013375,100284588990958
9099,100284589224041,100284589205708
9100,100284589430625,100284589412333
9101,100284589643666,100284589627833
9102,100284589854000,100284589836333
9103,100284590064208,100284590043000
9104,100284590268416,100284590249666
9105,100284590473083,100284590455250
9106,100284590687041,100284590668291
9107,100284590892083,100284590873625
9108,100284591108875,100284591089708
9109,100284591315083,100284591300416
9110,100284591527208,100284591506958
9111,100284591740375,100284591721666
9112,100284591948916,100284591931000
9113,100284592152125,100284592134916
9114,100284592360833,100284592343041
9115,100284592574375,100284592556291
9116,100284592783375,100284592767083
9117,100284592998541,100284592979791
9118,100284593211041,100284593194916
9119,100284593419000,100284593400291
9120,100284593623958,100284593606375
9121,100284593832500,100284593814958
9122,100284594047166,100284594029750
9123,100284594256708,100284594234958
9124,100284594460333,100284594441583
9125,100284594681208,100284594661750
9126,100284594880916,100284594861791
9127,100284595082833,100284595063333
9128,100284595288000,100284595265958
9129,100284595499083,100284595479875
9130,100284595707666,100284595689708
9131,100284595918791,100284595901583
9132,100284596128166,100284596109583
9133,100284596340916,100284596321875
9134,100284596554416,100284596536375
9135,100284596761541,100284596743041
9136,100284596975000,100284596956375
9137,100284597183041,100284597167541
9138,100284597395666,100284597377625
9139,100284597605333,100284597587041
9140,100284597815625,100284597799875
9141,100284598021916,100284598002958
9142,100284598236083,100284598216333
9143,100284598442500,100284598425750
9144,100284598662416,100284598640333
9145,100284598868041,100284598849708
9146,100284599075666,100284599056291
9147,100284599288625,100284599271000
9148,100284599498875,100284599481541
9149,100284599718500,100284599697625
9150,100284599927333,100284599909583
9151,100284600139625,100284600121125
9152,100284600344833,100284600325666
9153,100284600559125,100284600540250
9154,100284600763666,100284600746916
9155,100284600980208,100284600961416
9156,100284601186000,100284601166833
9157,100284601393416,100284601373958
9158,100284601612041,100284601586833
9159,100284601844583,100284601791875
9160,100284602022916,100284602004333
9161,100284602221958,100284602205166
9162,100284602435416,100284602417625
9163,100284602647833,100284602628291
9164,100284602851166,100284602835333
9165,100284603063708,100284603045583
9166,100284603276166,100284603256458
9167,100284603512583,100284603472208
9168,100284603700708,100284603683083
9169,100284603908500,100284603892375
9170,100284604120750,100284604098958
9171,100284604328458,100284604310833
9172,100284604542666,100284604524416
9173,100284604753041,100284604732416
9174,100284604965500,100284604947000
9175,100284605173875,100284605156416
9176,100284605386083,100284605367041
9177,100284605600958,100284605580291
9178,100284605803291,100284605784333
9179,100284606015041,100284605999583
9180,100284606226708,100284606208250
9181,100284606440791,100284606421625
9182,100284606654458,100284606636291
9183,100284606862458,100284606844458
9184,100284607076083,100284607057666
9185,100284607291250,100284607271875
9186,100284607498041,100284607481666
9187,100284607713375,100284607693625
9188,100284607922875,100284607904375
9189,100284608130833,100284608115666
9190,100284608342791,100284608323000
9191,100284608543583,100284608525583
9192,100284608753458,100284608734583
9193,100284608957500,100284608938916
9194,100284609159208,100284609141625
9195,100284609367916,100284609349041
9196,100284609571041,100284609552250
9197,100284609771625,100284609753625
9198,100284609987125,100284609966666
9199,100284610192875,100284610173708
9200,100284610396166,100284610379041
9201,100284610602958,100284610585625
9202,100284610812791,100284610793583
9203,100284611018166,100284610999000
9204,100284611223791,100284611205666
9205,100284611436166,100284611416416
9206,100284611646583,100284611631083
9207,100284611859958,100284611841625
9208,100284612072458,100284612052833
9209,100284612280541,100284612261166
9210,100284612489625,100284612471041
9211,100284612700500,100284612684250
9212,100284612903875,100284612884333
9213,100284613110958,100284613094916
9214,100284613321166,100284613302916
9215,100284613536000,100284613517666
9216,100284613748000,100284613730458
9217,100284613961375,100284613942916
9218,100284614178416,100284614158958
9219,100284614389875,100284614373041
9220,100284614605708,100284614587250
9221,100284614814041,100284614796666
9222,100284615071500,100284615006125
9223,100284615234041,100284615214083
9224,100284615450750,100284615428541
9225,100284615645791,100284615631041
9226,100284615857958,100284615839000
9227,100284616071625,100284616054416
9228,100284616285750,100284616265000
9229,100284616486416,100284616468333
9230,100284616696333,100284616679000
9231,100284616901083,100284616881666
9232,100284617114625,100284617096250
9233,100284617323708,100284617305625
9234,100284617539583,100284617517666
9235,100284617746458,100284617731000
9236,100284617958041,100284617938958
9237,100284618159708,100284618141083
9238,100284618378208,100284618351083
9239,100284618598458,100284618563166
9240,100284618794166,100284618774916
9241,100284619004083,100284618985833
9242,100284619214708,100284619196250
9243,100284619452750,100284619407916
9244,100284619634333,100284619617291
9245,100284619840250,100284619821625
9246,100284620053291,100284620033916
9247,100284620267375,100284620249333
9248,100284620477166,100284620460250
9249,100284620687708,100284620668291
9250,100284620892958,100284620873000
9251,100284621099666,100284621080458
9252,100284621303875,100284621284375
9253,100284621508375,100284621491000
9254,100284621724208,100284621699083
9255,100284621923625,100284621904291
9256,100284622137916,100284622119000
9257,100284622348791,100284622330583
9258,100284622556333,100284622536291
9259,100284622759583,100284622738166
9260,100284622964750,100284622945666
9261,100284623172875,100284623153708
9262,100284623377000,100284623360333
9263,100284623591958,100284623573583
9264,100284623801833,100284623783041
9265,100284624012041,100284623995083
9266,100284624226166,100284624207166
9267,100284624436083,100284624417750
9268,100284624646500,100284624628375
9269,100284624850416,100284624832250
9270,100284625058041,100284625040250
9271,100284625260708,100284625240541
9272,100284625459041,100284625442250
9273,100284625670458,100284625653625
9274,100284625877625,100284625860333
9275,100284626090375,100284626074333
9276,100284626302750,100284626284291
9277,100284626503250,100284626484333
9278,100284626706166,100284626687791
9279,100284626919583,100284626900333
9280,100284627125625,100284627109666
9281,100284627333958,100284627316291
9282,100284627543833,100284627525250
9283,100284627757250,100284627738000
9284,100284627975291,100284627949750
9285,100284628175791,100284628155916
9286,100284628391458,100284628371041
9287,100284628592583,100284628573666
9288,100284628801041,100284628782958
9289,100284629015750,100284628997666
9290,100284629218125,100284629199000
9291,100284629424708,100284629409041
9292,100284629635083,100284629616333
9293,100284629835083,100284629816375
9294,100284630041583,100284630020666
9295,100284630257666,100284630238541
9296,100284630470125,100284630450041
9297,100284630681583,100284630665208
9298,100284630913875,100284630879000
9299,100284631110333,100284631089708
9300,100284631315208,100284631299041
9301,100284631528250,100284631509625
9302,100284631738125,100284631720208
9303,100284631945875,100284631928291
9304,100284632161166,100284632142916
9305,100284632367041,100284632348291
9306,100284632578958,100284632560333
9307,100284632784916,100284632765625
9308,100284632993125,100284632973666
9309,100284633197583,100284633180333
9310,100284633425416,100284633389625
9311,100284633619833,100284633600291
9312,100284633821958,100284633804333
9313,100284634028500,100284634010125
9314,100284634236291,100284634216708
9315,100284634447708,100284634428291
9316,100284634659750,100284634640333
9317,100284634878208,100284634856750
9318,100284635208291,100284635062000
9319,100284635395958,100284635275416
9320,100284635504916,100284635484208
9321,100284635715583,100284635694291
9322,100284635925875,100284635905625
9323,100284636138541,100284636120250
9324,100284636351458,100284636333666
9325,100284636567250,100284636548250
9326,100284636777083,100284636759041
9327,100284636988083,100284636969666
9328,100284637194708,100284637176250
9329,100284637409000,100284637389625
9330,100284637630250,100284637602625
9331,100284637836708,100284637810958
9332,100284638042541,100284638022916
9333,100284638251916,100284638232333
9334,100284638462125,100284638444291
9335,100284638678666,100284638657666
9336,100284638882833,100284638863041
9337,100284639094708,100284639076375
9338,100284639306291,100284639288250
9339,100284639514083,100284639494875
9340,100284639716250,100284639697583
9341,100284639930250,100284639911833
9342,100284640145125,100284640125625
9343,100284640349791,100284640330625
9344,100284640556500,100284640536333
9345,100284640767791,100284640748208
9346,100284640974333,100284640957125
9347,100284641184500,100284641165541
9348,100284641391875,100284641372291
9349,100284641597375,100284641580333
9350,100284641812083,100284641792583
9351,100284642021833,100284642005583
9352,100284642230416,100284642211041
9353,100284642442250,100284642424333
9354,100284642651333,100284642633708
9355,100284642861083,100284642843000
9356,100284643072208,100284643052250
9357,100284643283458,100284643266125
9358,100284643492833,100284643472208
9359,100284643703916,100284643684500
9360,100284643915583,100284643899541
9361,100284644124125,100284644107041
9362,100284644337291,100284644318958
9363,100284644548583,100284644530916
9364,100284644759791,100284644741250
9365,100284644971250,100284644952375
9366,100284645180916,100284645160791
9367,100284645389750,100284645369833
9368,100284645595250,100284645575958
9369,100284645801625,100284645781583
9370,100284646010833,100284645992250
9371,100284646225916,100284646207083
9372,100284646431208,100284646414000
9373,100284646642916,100284646624208
9374,100284646856625,100284646837791
9375,100284647067000,100284647047875
9376,100284647282625,100284647262208
9377,100284647497166,100284647478750
9378,100284647711750,100284647692333
9379,100284647926583,100284647908083
9380,100284648128875,100284648109958
9381,100284648343041,100284648324250
9382,100284648566333,100284648536333
9383,100284648765625,100284648746750
9384,100284648981708,100284648962750
9385,100284649193166,100284649177541
9386,100284649409625,100284649390791
9387,100284649623458,100284649604125
9388,100284649835000,100284649816291
9389,100284650039708,100284650021625
9390,100284650252791,100284650232291
9391,100284650458875,100284650440250
9392,100284650660708,100284650645583
9393,100284650876458,100284650854916
9394,100284651090083,100284651069583
9395,100284651301000,100284651275125
9396,100284651504666,100284651487666
9397,100284651714583,100284651694958
9398,100284651956000,100284651909333
9399,100284652140750,100284652116791
9400,100284652337208,100284652322583
9401,100284652542250,100284652524291
9402,100284652742833,100284652726166
9403,100284652954250,100284652940583
9404,100284653169041,100284653155000
9405,100284653411083,100284653369083
9406,100284653594000,100284653577166
9407,100284653795416,100284653779583
9408,100284654006583,100284653992791
9409,100284654219375,100284654203166
9410,100284654424208,100284654410666
9411,100284654639625,100284654623833
9412,100284654846083,100284654831083
9413,100284655055416,100284655041875
9414,100284655262458,100284655246125
9415,100284655480916,100284655460083
9416,100284655675791,100284655660916
9417,100284655890458,100284655869625
9418,100284656098375,100284656079791
9419,100284656305375,100284656289666
9420,100284656514166,100284656496583
9421,100284656716041,100284656699000
9422,100284656925583,100284656902958
9423,100284657136291,100284657118916
9424,100284657350833,100284657329583
9425,100284657566958,100284657544458
9426,100284657768875,100284657749625
9427,100284657973541,100284657954916
9428,100284658177333,100284658159000
9429,100284658390625,100284658370958
9430,100284658599791,100284658578958
9431,100284658799833,100284658780291
9432,100284659014375,100284658994833
9433,100284659231041,100284659213333
9434,100284659436750,100284659418708
9435,100284659637916,100284659619000
9436,100284659846833,100284659828458
9437,100284660050791,100284660032291
9438,100284660251666,100284660232375
9439,100284660460916,100284660443000
9440,100284660674083,100284660654833
9441,100284660883750,100284660864375
9442,100284661095875,100284661076625
9443,100284661298666,100284661279541
9444,100284661507833,100284661488208
9445,100284661711125,100284661692208
9446,100284661922291,100284661901666
9447,100284662122000,100284662105041
9448,100284662344541,100284662323208
9449,100284662546500,100284662528250
9450,100284662752791,100284662733708
9451,100284662966708,100284662948041
9452,100284663185958,100284663165666
9453,100284663393833,100284663373541
9454,100284663599666,100284663583458
9455,100284663806125,100284663785166
9456,100284664008958,100284663993833
9457,100284664217291,100284664199666
9458,100284664427416,100284664411208
9459,100284664630291,100284664615375
9460,100284664835625,100284664819458
9461,100284665048083,100284665031458
9462,100284665248750,100284665232958
9463,100284665451125,100284665436708
9464,100284665666750,100284665650083
9465,100284665871041,100284665855250
9466,100284666079666,100284666065291
9467,100284666290833,100284666276166
9468,100284666499541,100284666482708
9469,100284666706791,100284666691666
9470,100284666920458,100284666905791
9471,100284667132208,100284667118250
9472,100284667343625,100284667328333
9473,100284667554583,100284667540708
9474,100284667769541,100284667756166
9475,100284667981291,100284667967750
9476,100284668194041,100284668180666
9477,100284668410625,100284668388958
9478,100284668690375,100284668590625
9479,100284668821458,100284668805791
9480,100284669020750,100284669006000
9481,100284669224458,100284669210541
9482,100284669446833,100284669422333
9483,100284669638791,100284669622833
9484,100284669842666,100284669826875
9485,100284670054708,100284670039666
9486,100284670257875,100284670241833
9487,100284670459208,100284670443958
9488,100284670661291,100284670644125
9489,100284670862041,100284670845041
9490,100284671065208,100284671047958
9491,100284671265750,100284671250041
9492,100284671466708,100284671452958
9493,100284671681750,100284671664833
9494,100284671888083,100284671874041
9495,100284672096666,100284672081458
9496,100284672308416,100284672294500
9497,100284672518708,100284672505541
9498,100284672730958,100284672716708
9499,100284672942500,100284672929458
9500,100284673154166,100284673139958
9501,100284673363250,100284673350416
9502,100284673576625,100284673562583
9503,100284673788000,100284673773750
9504,100284673994666,100284673981083
9505,100284674206041,100284674192583
9506,100284674416666,100284674401916
9507,100284674628916,100284674615416
9508,100284674840666,100284674826583
9509,100284675050166,100284675037458
9510,100284675256666,100284675240458
9511,100284675470416,100284675455333
9512,100284675682833,100284675668416
9513,100284675894416,100284675879166
9514,100284676103125,100284676090916
9515,100284676313041,100284676300291
9516,100284676520708,100284676501875
9517,100284676719958,100284676705416
9518,100284676934791,100284676919333
9519,100284677135750,100284677120458
9520,100284677346166,100284677333125
9521,100284677562250,100284677547375
9522,100284677772875,100284677760041
9523,100284677984625,100284677970541
9524,100284678196375,100284678183416
9525,100284678411833,100284678396416
9526,100284678623750,100284678608166
9527,100284678834833,100284678820166
9528,100284679044291,100284679030583
9529,100284679254416,100284679240666
9530,100284679471000,100284679454583
9531,100284679689916,100284679664583
9532,100284679893791,100284679875375
9533,100284680098458,100284680078208
9534,100284680307666,100284680284416
9535,100284680519708,100284680501166
9536,100284680738208,100284680717458
9537,100284680936583,100284680917708
9538,100284681145000,100284681126750
9539,100284681357125,100284681337708
9540,100284681564458,100284681546916
9541,100284681774333,100284681754916
9542,100284681978750,100284681960291
9543,100284682189958,100284682171083
9544,100284682392458,100284682376916
9545,100284682601666,100284682582916
9546,100284682805250,100284682786916
9547,100284683008625,100284682989375
9548,100284683211750,100284683192250
9549,100284683421166,100284683402333
9550,100284683631250,100284683612250
9551,100284683841708,100284683823000
9552,100284684054750,100284684036291
9553,100284684263750,100284684245708
9554,100284684467000,100284684448208
9555,100284684670500,100284684654291
9556,100284684888208,100284684867041
9557,100284685146958,100284685101333
9558,100284685334833,100284685315708
9559,100284685537583,100284685521625
9560,100284685741666,100284685723000
9561,100284685961208,100284685940000
9562,100284686173708,100284686153625
9563,100284686374083,100284686356250
9564,100284686577458,100284686558875
9565,100284686782333,100284686764250
9566,100284686985541,100284686970291
9567,100284687194625,100284687177583
9568,100284687410916,100284687391125
9569,100284687613958,100284687592750
9570,100284687824708,100284687801958
9571,100284688025958,100284688005666
9572,100284688237000,100284688217666
9573,100284688445500,100284688426583
9574,100284688663166,100284688642125
9575,100284688875541,100284688856333
9576,100284689087333,100284689067583
9577,100284689287916,100284689268458
9578,100284689484500,100284689468875
9579,100284689693041,100284689674916
9580,100284689897083,100284689877708
9581,100284690109416,100284690089708
9582,100284690318250,100284690299041
9583,100284690525583,100284690508333
9584,100284690734750,100284690717583
9585,100284690940583,100284690923000
9586,100284691151083,100284691133625
9587,100284691359666,100284691341958
9588,100284691563416,100284691547000
9589,100284691773250,100284691755000
9590,100284691979916,100284691960291
9591,100284692192208,100284692173791
9592,100284692404208,100284692385666
9593,100284692614000,100284692596250
9594,100284692824791,100284692805666
9595,100284693024375,100284693006916
9596,100284693240083,100284693220833
9597,100284693441125,100284693421958
9598,100284693651625,100284693634708
9599,100284693859291,100284693841583
9600,100284694064875,100284694047000
9601,100284694269708,100284694255000
9602,100284694481083,100284694461666
9603,100284694689416,100284694671041
9604,100284694896291,100284694880916
9605,100284695107875,100284695089666
9606,100284695317750,100284695297708
9607,100284695517541,100284695500333
9608,100284695730958,100284695712333
9609,100284695939958,100284695920333
9610,100284696142750,100284696124250
9611,100284696360791,100284696325625
9612,100284696554625,100284696535000
9613,100284696766250,100284696745625
9614,100284696971000,100284696952291
9615,100284697183500,100284697163000
9616,100284697395208,100284697374958
9617,100284697602083,100284697586916
9618,100284697813541,100284697794916
9619,100284698021750,100284698002625
9620,100284698217916,100284698202916
9621,100284698432458,100284698412291
9622,100284698628708,100284698612333
9623,100284698842041,100284698823000
9624,100284699052083,100284699033958
9625,100284699259416,100284699242291
9626,100284699470791,100284699453583
9627,100284699676250,100284699657708
9628,100284699875208,100284699860208
9629,100284700084708,100284700065625
9630,100284700289666,100284700271791
9631,100284700491750,100284700473791
9632,100284700701625,100284700680291
9633,100284700900666,100284700885708
9634,100284701110666,100284701093666
9635,100284701323458,100284701304333
9636,100284701538583,100284701519333
9637,100284701900541,100284701755250
9638,100284701990083,100284701969708
9639,100284702202416,100284702182958
9640,100284702414458,100284702395208
9641,100284702616750,100284702597541
9642,100284702829916,100284702811083
9643,100284703044708,100284703025708
9644,100284703256666,100284703236958
9645,100284703466875,100284703448250
9646,100284703680083,100284703661625
9647,100284703887583,100284703871541
9648,100284704103500,100284704081666
9649,100284704303166,100284704283500
9650,100284704514083,100284704496375
9651,100284704728041,100284704708333
9652,100284704941750,100284704924291
9653,100284705159750,100284705140541
9654,100284705367958,100284705349541
9655,100284705577625,100284705560291
9656,100284705783250,100284705765666
9657,100284705989916,100284705973625
9658,100284706193500,100284706176333
9659,100284706405208,100284706384333
9660,100284706613958,100284706595000
9661,100284706815083,100284706799625
9662,100284707027791,100284707008375
9663,100284707239916,100284707220375
9664,100284707445500,100284707430375
9665,100284707654875,100284707637625
9666,100284707867708,100284707848375
9667,100284708077000,100284708057208
9668,100284708288375,100284708270083
9669,100284708496750,100284708478958
9670,100284708706750,100284708688333
9671,100284708910125,100284708892250
9672,100284709118708,100284709101583
9673,100284709328875,100284709311041
9674,100284709540166,100284709521666
9675,100284709751708,100284709732958
9676,100284709962583,100284709943500
9677,100284710178750,100284710157666
9678,100284710381666,100284710362958
9679,100284710586916,100284710568291
9680,100284710796166,100284710777583
9681,100284711002708,100284710987750
9682,100284711213875,100284711196291
9683,100284711426708,100284711407291
9684,100284711640041,100284711621750
9685,100284711853916,100284711836333
9686,100284712059166,100284712041583
9687,100284712267958,100284712250916
9688,100284712475500,100284712456333
9689,100284712690166,100284712672291
9690,100284712909625,100284712889541
9691,100284713115750,100284713092666
9692,100284713321625,100284713303375
9693,100284713537916,100284713519000
9694,100284713741791,100284713722958
9695,100284713962458,100284713938000
9696,100284714164708,100284714147000
9697,100284714366125,100284714348333
9698,100284714574375,100284714556250
9699,100284714780458,100284714761625
